experiment_id,model,threshold,precision,recall,f0.5,blocking_recall,candidate_count,singleton_accuracy
exp_logistic_regression,Logistic Regression,0.7000000000000002,0.9741435515873016,0.8274390079365079,0.8979376109204262,0.8411873679335398,251779,0.9106529209621993
exp_random_forest,Random Forest,0.7600000000000002,0.9803086507936508,0.8312823412698414,0.903885924312208,0.8411873679335398,251779,0.9347079037800687
exp_lightgbm,LightGBM,0.8400000000000003,0.9873273809523809,0.8266874007936509,0.9068554228251976,0.8411873679335398,251779,0.9579037800687286
exp_xgboost,XGBoost,0.8400000000000003,0.9870533928571429,0.8276749206349207,0.9074284856829403,0.8411873679335398,251779,0.9596219931271478
exp_catboost,CatBoost,0.8000000000000003,0.9859834523809523,0.8277063690476191,0.9064773853689141,0.8411873679335398,251779,0.9510309278350515
exp_xgboost_hn_mining,XGBoost + Hard Negative Mining,0.7500000000000002,0.9855781349206348,0.8298356944444444,0.9069117050050549,0.8411873679335398,251779,0.9501718213058419
